title,votes,num_answer,views,tags,accepted,q_time,ac_ans_time,ua,users
Round a double to 2 decimal places [duplicate],588,13,1.6m,java double rounding ,True,2010-05-11T06:36:50,2010-05-11T07:01:20,False,"['Rajesh', 'Jonik', 'Jesper', 'Santiago', 'luke', 'Pritesh Mhatre', 'Luca Vix', 'Abdullah AlHazmy', 'daoway', 'user1692711', 'Srujan Kumar Gulla', 'Ignacio Vazquez-Abrams', 'bryanallott', 'user2068610']"
How to split a string with any whitespace chars as delimiters,586,13,748k,java string whitespace split ,True,2008-10-22T11:27:17,2008-10-22T11:31:11,False,"['mcjabberz', 'Henrik Paul', 'glenatron', 'Mike Manard', 'VonC', 'jake_astub', 'Arrow', 'Felix Scheffer', 'SKL', 'Wiktor Stribiżew', 'Rishabh', 'RajeshVijayakumar', 'Olivia Liao', 'Risith Ravisara']"
How to remove the last character from a string?,585,36,1.3m,java string ,True,2011-09-15T23:16:03,2011-09-15T23:21:25,False,"['duaprog137', 'Gyan aka Gary Buyn', 'Fahim Parkar', 'iddqd', 'Mart135688', 'BobBobBob', 'membersound', 'Mahavir Jain', 'Navaneeth', 'Mike Samuel', 'Kasturi', 'Donoso', 'Ganesa Vijayakumar', 'Arkadiusz Cieśliński', 'aeocom', 'Bachan Joseph', 'tstempko', 'Oleksandr Paldypanida', 'Nick Louloudakis', 'MC Emperor', 'Nadhu', 'C Williams', 'Vasanthakumar Jagannathan', 'klvnmarshall', 'MoadKey', 'Tilak Madichetti', 'simon francis', 'Patrick Parker', 'Syed Salman Hassan', 'Avinash Khadsan', 'Jacob Mehnert']"
How do I get a platform-dependent new line character?,584,10,453k,java cross-platform newline eol ,True,2008-10-16T09:37:05,2008-10-16T18:45:40,True,"['Spoike', 'StriplingWarrior', 'abahgat', 'Alex B', 'Michael Myers', 'ceving', 'lexicalscope', 'Sathesh', 'Damaji kalunge', 'sahlaysta', 'Gary Davies']"
Where is JAVA_HOME on macOS Mojave (10.14) to Lion (10.7)?,584,27,548k,java macos ,True,2011-07-05T20:19:34,2011-07-05T20:21:03,False,"['Olivier Refalo', 'Olivier Refalo', 'Olivier Refalo', 'Jilles van Gurp', 'onpduo', 'Giri', 'Peter Keller', 'user92923', 'sufinawaz', 'EGHM', 'Hemanta', 'Jiulong Zhao', 'czarcrab', 'Archie', 'Mike Mitterer', 'Robin', 'mmell', 'Hugh Brien', 'Pavel', 'user1270392', 'azec-pdx', 'dev', 'Anjan', 'Kewin', 'Mikey', 'kate', 'chrismacp', 'Alexander Kolundaev', 'Shirish Singh']"
Where does the @Transactional annotation belong?,583,19,274k,java spring annotations transactions dao ,True,2009-07-03T12:20:11,2009-07-03T12:23:49,False,"['Thomas Einwaller', 'duffymo', 'mnp', 'Michael Wiles', 'hammarback', 'user41871', 'user2601995', 'lukass77', 'OkraSala', 'davidemm', 'Harshal Patil', 'yannick555', 'VishalTambe', 'sundary', 'Nabin Kumar Khatiwada', 'smaiakov', 'Alin', 'salsinga', 'Spark-Beginner', 'aihsts']"
Resolving javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed Error?,582,35,1.9m,java ssl https ,True,2012-03-08T14:17:14,2012-03-08T14:48:18,False,"['M Sach', 'SimonSez', 'NDeveloper', 'Jossef Harush Kadouri', 'Guillaume', 'Sandip S.', 'Ali Ismayilov', 'avp', 'Ryan Shillington', 'Cedric Simon', 'YaDa', 'Bahadir Tasdemir', 'Sharan Toor', 'mons droid', 'tk_', 'Dave Richardson', 'Abhishek', 'Radu Linu', 'Nubian', 'Rock', 'Sergio Alonso', 'Ramin Udash', 'R A U N A K', 'SrikanthM', 'oraclesoon', 'Apurva Singh', 'milfar dean', 'espajava', 'Emmajiugo', 'Kendar', 'whitefang']"
"String concatenation: concat() vs ""+"" operator",582,12,1.1m,java string concatenation ,True,2008-09-06T16:08:54,2008-09-06T16:25:37,False,"['shsteimer', 'Tom Hawtin - tackline', 'Eli Courtwright', 'ckpwong', 'Paweł Adamski', 'Jason Cohen', 'Marcio Aguiar', 'Deepak Sharma', 'dingalapadum', 'Niyaz', 'Bartosz Bierkowski', 'iamreza', 'Christian Meyer']"
String.equals versus == [duplicate],580,20,931k,java string ,True,2009-04-20T08:22:45,2009-04-20T08:25:16,False,"['franvergara66', 'Alnitak', 'Jops', 'Michal Bernhard', 'Aniket Thakur', 'HariShankar', 'Puneet Purohit', 'Bhushan Bhangale', 'Harry He', 'Michael Klement', 'finnw', 'Abhinav Jayaram', 'Himanshu Mohta', 'mreaevnia', 'engy', 'Raekye', 'tinker_fairy', 'Dinoop Nair', 'Keith Spriggs', 'rohan kamat', 'Harrydev']"
How does autowiring work in Spring?,580,11,414k,java spring spring-mvc ioc-container autowired ,True,2010-06-30T21:26:06,2010-06-30T21:36:05,False,"['Blankman', 'Bozho', 'Ben J', 'mohit bansal', 'Jeet Singh Parmar', 'Jitender Chahar', 'AbdusSalam', 'Mak', 'Pratik Gaurav', 'Michu93', 'k13i', 'David Pham']"
Add leading zeroes to number in Java? [duplicate],579,5,650k,java ,True,2008-11-09T07:35:20,2008-11-09T07:46:56,False,"['Nate Parsons', 'begray', 'Jason Coco', 'Elijah', 'Torin Rudeen', 'Madhu Subramanian']"
Reverse a string in Java,579,36,1.3m,java string ,True,2011-09-27T12:44:42,2011-09-27T12:47:25,False,"['Ron', 'Daniel Brockman', 'Sami Eltamawy', 'Kevin Bowersox', 'Luchian Grigore', 'Vikasdeep Singh', 'Andrew Briggs', 'C0D3LIC1OU5', 'Artur Grigio', 'Enrico Giurin', 'Prateek Joshi', 'idelvall', 'Gaurav Kukade', 'Neelendra', 'DarkMental', 'Avijit Karmakar', 'Stormhawks', 'Sufiyan Ghori', 'Dom Shahbazi', 'Joby Wilson Mathews', 'Dhiral Pandya', 'Anurag Goel', 'rashedcs', 'Kelk', 'rvd', 'Prashant Kumar', 'Deepak Singh', 'connect2krish', 'Yash', 'Muhammad Aasharib Nawshad', 'Sameer Shrestha']"
Why doesn't Java allow overriding of static methods?,578,22,293k,java static overriding static-methods ,True,2010-02-08T17:08:51,2010-02-08T17:12:17,False,"['Saurabh Gokhale', 'Nathan Hughes', 'Jay', 'Steve Powell', 'Patlatus', 'ewernli', 'Richard JP Le Guen', 'Shubhamhackz', 'Kevin Brock', 'Rupesh Yadav', 'Patlatus', 'Lars', 'Athens Holloway', 'Arnab', 'user1923551', 'faisalbhagat', 'fastcodejava', 'g1ji', 'MT4000', 'Rohit Gaikwad', 'Elijah Dayan', 'amandeep1991', 'Pop Stack']"
Mockito test a void method throws an exception,576,4,457k,java exception mocking mockito ,True,2013-03-01T11:40:33,2013-03-01T11:48:08,False,"['edwardmlyte', 'edwardmlyte', 'JB Nizet', 'Ondrej Burkert', 'EACUAMBA', 'Ayushi']"
A quick and easy way to join array elements with a separator (the opposite of split) in Java [duplicate],575,15,663k,java arrays string ,True,2009-12-30T07:38:48,2014-10-04T17:02:32,False,"['Eran Medan', 'skiwi', 'nmr', 'nd.', 'coobird', 'Zedas', 'eivindw', 'Roland Bouman', 'alexm', 'wadjakman', 'Ajax', 'David Hedlund', 'SSpoke', 'mnesarco', 'Parker', 'IvanP']"
Can Mockito capture arguments of a method called multiple times?,574,6,378k,java unit-testing mocking mockito ,True,2011-05-12T16:57:07,2011-05-12T17:16:19,False,"['Eric Wilson', 'proactif', 'Maciej Dobrowolski', 'lreeder', 'Michał Stochmal', 'Anton Seredkin', 'fl0w']"
How can I convert my Java program to an .exe file?,573,15,505k,java installation exe ,True,2008-09-29T01:23:59,2008-09-29T01:42:12,False,"['Waseem', 'Jay', 'the.duckman', 'coobird', 'user2675678', 'Stroboskop', 'Thorbjørn Ravn Andersen', 'jussij', 'Pratanu Mandal', 'DuncG', 'L. BIZE', 'Ivan Maidanski', 'Stanley Mungai', 'Raghunandan', 'Phil Freihofner', 'mmonteirocl']"
How to preserve insertion order in HashMap? [duplicate],570,2,436k,java hashmap ,True,2012-05-22T21:08:23,2012-05-22T21:09:18,False,"['realtebo', 'NPE', 'nicholas.hauschild']"
IllegalArgumentException or NullPointerException for a null parameter? [closed],570,26,196k,java exception null nullpointerexception illegalargumentexception ,True,2008-08-06T19:26:30,2008-08-06T19:29:24,True,"['Mike Stone', 'Jason Cohen', 'Greg Hurlman', 'GaryF', 'MB.', 'Mark Renouf', 'Christopher Smith', 'Steve McLeod', 'Jeremy Privett', 'Brian T. Grant', 'Ben Seidel', 'Allain Lalonde', 'Sascha Baumeister', 'Claude Houle', 'Chris Povirk', 'Martin OConnor', 'Chris Povirk', 'Jason Fritcher', 'Luis Daniel Mesa Velasquez', 'leo', 'Nitesh Soomani', 'martinatime', 'erickson', 'Will Sargent', '', 'vijay', 'jassuncao']"
"Where to get ""UTF-8"" string literal in Java?",570,11,385k,java ,True,2011-07-14T18:45:02,2013-04-17T18:01:44,False,"['yegor256', 'yegor256', 'Roger', 'yegor256', 'Daniel Pryden', 'cosjav', 'Alfredo Carrillo', 'tskuzzy', 'paulsm4', 'Mostafa Vatanpour', 'JJD', 'Vazgen Torosyan', 'sendon1982']"
Eclipse: Set maximum line length for auto formatting?,570,10,228k,java eclipse formatting ide ,True,2010-09-13T00:38:52,2010-09-13T00:44:48,False,"['Nick Heiner', 'John Percival Hackworth', 'Sumit Singh', 'boukah', 'Amir Arad', 'Barbarossa', 'Chozabu', 'PhantomReference', 'Roo', 'Suresh', 'hariprasad']"
How can I get the current date and time in UTC or GMT in Java?,569,34,1.2m,java date localization timezone gmt ,True,2008-11-21T13:02:16,2008-11-21T13:04:32,True,"['Behrang', 'Basil Bourque', 'Jon Skeet', 'Dan', 'Someone Somewhere', 'Ahmad Nadeem', 'Anthony', 'moberme', 'simpatico', 'Adam', 'Dana Wilson', 'huljas', 'mjh2007', 'Justin', 'Ashallar', 'nithinreddy', 'Rene', 'shahtapa', 'user2427', 'so_mv', 'Ovidiu Latcu', 'My God', 'Arjun Singh', 'Bogdan', 'Ammar', 'Hitesh', 'Gal Rom', 'Ingo', 'Matthias van der Vlies', 'santoshlokhande', 'Arefe']"
How to call a SOAP web service on Android [closed],569,26,434k,java android web-services soap wsdl ,True,2008-11-18T01:32:18,2008-11-19T21:50:32,False,"['BobbyShaftoe', 'foxxtrot', 'Neil', 'Viktor Brešan', 'Priyanjan', 'jasonhudgins', 'Alex Gilleran', 'Amit kumar', 'Samuh', 'Akash Kava', 'Gábor AUTH', 'Yves', 'DEVANG SHARMA', 'Monte Chan', 'Asraful Haque', 'branchgabriel', 'Srikanth Naidu', 'Manick', 'Daniele Teti', 'robocik', 'miroslavign', 'Sachin D', 'Arun PS', 'lokesh s', 'Lapenkov Vladimir', 'Wajdi Hh', 'Mani']"
Getting a File's MD5 Checksum in Java,567,22,503k,java md5 checksum ,True,2008-11-20T03:45:39,2008-11-20T04:46:08,False,"['Jack', 'erickson', 'Leif Gruenwoldt', 'Bill the Lizard', 'oluies', 'assylias', 'ColinD', 'MickJ', 'sunil', 'Brian Gianforcaro', 'Jam', 'user552999', 'F.X', 'David', 'BillRobertson42', 'Ravikiran kalal', 'Lukasz R.', 'gotozero', 'stackoverflowuser2010', 'Matt Brock', 'Balaji Boggaram Ramanarayan', 'XXX', 'Ben Spiller']"
Difference between jar and war in Java,567,15,432k,java jar war ,True,2011-05-03T14:31:03,2011-05-03T14:33:22,False,"['helpermethod', 'aioobe', 'Joby Wilson Mathews', 'T.J. Crowder', 'justkt', 'Justin Niessner', 'Vincent Ramdhanie', 'Haim Sulam', 'nyanev', 'Animesh Jaiswal', 'fmucar', 'Abd Abughazaleh', 'Akitha_MJ', 'Thermal IT', 'Abdul Alim Shakir', 'user9578753']"
How do I remove repeated elements from ArrayList?,566,40,980k,java list collections arraylist duplicates ,True,2008-10-15T08:05:26,2008-10-15T08:11:27,False,"['user25778', 'jonathan-stafford', 'abahgat', 'Vitalii Fedorenko', 'akhil_mittal', 'Benno Richters', 'infoj', 'Nenad Bulatović', 'stbn', 'user2868724', 'CarlJohn', 'Timofey Gorshkov', 'volley', 'Manash Ranjan Dakua', 'Craig P. Motlin', 'Saurabh Gaddelpalliwar', 'ram', 'M Kaweepatt Churcharoen', 'Ghyour', 'HarpyWar', 'sambhu', 'Hardip', 'HamidReza', 'user1912383', 'siva', 'Gujjula Ramesh Reddy', 'Vinze', 'reddy', 'Harsha', 'SparkOn', 'Thananjayan N']"
How to compare the performance of Android Apps written in Java and Xamarin C#? Anyway to check quantitative data (code & results) [closed],566,6,57k,c# java android xamarin dot42 ,False,2013-06-16T14:52:36,No ac,False,[]
How do I get the file extension of a file in Java?,565,33,834k,java file io ,True,2010-08-26T00:19:38,2013-04-24T21:12:22,False,"['longda', 'longda', 'Juan Rojas', 'EboMike', 'luke1985', 'JeanValjean', 'intrepidis', 'yavuzkavus', 'Yiao SUN', 'VelocityPulse', 'Sylvain Leroux', 'Ebrahim Byagowi', 'intrepidis', 'Jens.Huehn_at_SlideFab.com', 'Ninju Bohra', 'Geng  Jiawen', 'Nikolas Charalambidis', 'eee', 'Olathe', 'Vikram Bhardwaj', 'longda', 'schuttek', 'Dmytro Sokolyuk', 'Alfaville', 'Rivalion', 'Vasanth', 'Farah', 'user16123931', 'shapiy', 'DDPWNAGE', 'Nolle', 'Adnane']"
Why does Java's hashCode() in String use 31 as a multiplier?,563,13,177k,java string algorithm hash ,True,2008-11-18T16:39:43,2008-11-18T18:53:24,False,"['jacobko', 'matt b', 'JohnZaj', 'Tom Hawtin - tackline', 'erickson', 'David Ongaro', 'hrr', 'TheJuice', 'Flow', 'Jason', 'Raphaël Colantonio', 'yoAlex5', 'Dave L.', 'Altan']"
Why is using a wild card with a Java import statement bad?,562,18,240k,java import wildcard ,True,2008-09-29T03:55:51,2008-09-29T03:58:50,False,"['jnancheta', 'Benjamin Pollack', 'davetron5000', 'Scott Stanchfield', 'hwiechers', 'Vinish Nain', 'hazzen', 'Josh Segall', 'Jeff C', 'Michael Hall', 'Ivan', 'Milan Paudyal', 'Aftab', 'user109439', 'magallanes', 'Leon', 'Leo Orientis', 'Kaan', 'Testilla']"
"In Java, how do I check if a string contains a substring (ignoring case)? [duplicate]",562,6,1.3m,java string substring ,True,2010-02-16T17:45:54,2010-02-16T17:49:47,False,"['trinity', 'Igor Artamonov', 'Jim Raynor', 'Mojo', 'Vincent Ramdhanie', 'Michael Cooper', 'SOA Nerd']"
How to escape % in String.Format?,561,3,203k,java android string syntax ,True,2011-02-16T02:31:32,2011-02-16T02:40:37,False,"['Matthew', 'limc', 'Cavaleiro', 'Toilal']"
The difference between the Runnable and Callable interfaces in Java,561,14,361k,java multithreading interface runnable callable ,True,2008-09-26T19:00:37,2008-09-26T19:02:17,False,"['Scottm', 'Jorge Ferreira', 'Stephen C', 'nikli', 'amoran', 'Kris Subramanian', 'Aniket Thakur', 'AlexR', 'Raman Gupta', 'Ravindra babu', 'Premraj', 'Sudhakar Pandey', 'Yash', 'yoAlex5', 'Abhale Amol']"
How do I make a delay in Java?,558,8,2.0m,java wait sleep thread-sleep ,True,2014-06-08T08:26:21,2014-06-08T08:42:55,False,"['ardb', 'Boris the Spider', 'Anju Aravind', 'Hecanet', 'Ruslan', 'Bachan Joseph', 'Michael Gantman', 'dominic03', 'Nolequen']"
Change private static final field using Java reflection,558,14,343k,java reflection static private final ,True,2010-07-21T16:35:48,2010-07-21T16:46:11,False,"['fixitagain', 'polygenelubricants', 'erickson', 'Stephan Markwalder', 'iirekm', 'nndru', 'Some Name', 'VanagaS', 'bric3', 'hasskell', 'Tomáš Záluský', 'd4vidi', 'pringi', 'Philip Rego', 'thecoop']"
Check whether a String is not Null and not Empty,557,35,1.1m,java string conditional-statements string-comparison boolean-logic ,True,2010-08-30T08:01:47,2010-08-30T08:04:54,False,"['user405398', 'Colin Hebert', 'Romain Linsolas', 'phreakhead', 'Adam Gent', 'helios', 'Sean Patrick Floyd', 'Javatar', 'Anton Balaniuc', 'codaddict', 'AntiTiming', 'Koustubh Mokashi', 'A Null Pointer', 'gprasant', 'pilot', 'Tom', 'Mindwin Remember Monica', 'Shweta', 'BjornS', 'Vivek Vermani', 'W.K.S', 'araknoid', 'Avinash', 'Johnny', 'Raviraj', 'BlondCode', 'simhumileco', 'Amarjit Kushwaha', 'Alexander Ivanchenko', 'Taras Melnyk', 'Lokeshkumar R']"
"How to deal with ""java.lang.OutOfMemoryError: Java heap space"" error?",557,31,2.1m,java jvm out-of-memory heap-memory ,True,2008-09-01T01:10:03,2008-09-01T01:29:54,False,"['Eugene Yokota', 'Ben Childs', 'David Webb', 'allenhwkim', 'PeakGen', 'David', 'loveall', 'Ravindra babu', 'kohlerm', 'Pradip Bhatt', 'Musa', 'mwangi', 'chaukssey', 'Muhammad Raqib', 'Talha Akbar', 'Soumya Sandeep Mohanty', 'Leigh', 'CodingEra', 'Nima Ganji', 'Thorbjørn Ravn Andersen', 'Morteza', 'htlbydgod', 'Neeraj Singh', 'itzo', 'satish', 'SoulWanderer', 'Haranath Boggarapu', 'samuelru', 'Chukwunazaekpere', 'nccc', 'Antonin Dioulo']"
Why can't I define a static method in a Java interface?,557,24,418k,java interface static-methods ,True,2009-02-04T19:21:29,2009-02-04T19:56:13,False,"['cdmckay', 'erickson', 'DJClayworth', 'rogue lad', 'Peter Lawrey', 'Michael Myers', 'akhil_mittal', 'cliff.meyers', 'tallgirl', 'Darron', 'Adrian Pronk', 'flavio', 'Mr. Shiny and New 安宇', 'Aniket Thakur', 'MichaelGG', 'Shelby Moore III', 'samoz', 'Handerson', 'pvgoddijn', 'Christophe Bouchon', 'Ryan', 'beibichunai', 'user8838577', 'Pavel Feldman', 'VIckyb']"
How to convert int[] into List<Integer> in Java?,556,21,710k,java arrays collections boxing autoboxing ,True,2009-07-02T11:47:36,2009-07-02T11:52:05,True,"['pupeno', 'mikeyreilly', 'willcodejavaforfood', 'louisgab', 'Leonel', 'Christoffer', 'Kannan Ekanath', 'user2037659', 'Neeraj', 'Mukesh Kumar Gupta', 'Adamski', 'dfa', 'hamidreza75', 'Daniel De León', 'Koray Tugay', 'humblefoolish', 'Donald Raab', 'Uddhav P. Gautam', 'Amitabha Roy', 'Ilya Gazman', 'Levik', 'prashant.kr.mod']"
How to read the value of a private field from a different class in Java?,556,14,364k,java class reflection field private ,True,2009-07-28T19:20:00,2009-07-28T19:22:12,False,"['Frank Krueger', 'oxbow_lakes', 'yegor256', 'Brian Agnew', 'lucas', 'Simmant', 'Nolequen', 'Laurence Gonsalves', 'pcpratts', 'Steve Chambers', 'Luke Hutchison', 'andreoss', 'xtof54', 'CoronA', 'karldegen']"
"How do I ""decompile"" Java class files? [closed]",556,19,928k,java decompiler ,True,2008-11-07T16:00:03,2008-11-07T16:18:48,False,"['Kip', 'VonC', 'billjamesdev', 'Marko', 'bmaupin', 'sakana', 'Janus Troelsen', 'Quinn Taylor', 'G Kumar', 'Andrew Rukin', 'Mike Pone', 'John Meagher', 'Paulo Guedes', 'kdazzle', 'Berlin Brown', 'Antimony', 'alexander.box', 'naXa stands with Ukraine', 'naXa stands with Ukraine', 'cjackson']"
What are the effects of exceptions on performance in Java?,555,18,104k,java performance exception ,True,2008-11-18T15:31:11,2008-11-18T16:43:39,False,"['John Ellinwood', 'Mecki', 'Hot Licks', 'Doval', 'Fuwjax', 'manikanta', 'Alan Moore', 'BorisOkunskiy', 'Lars Westergren', 'James Schek', 'Tom Hawtin - tackline', 'gavenkoa', 'user38051', 'inflamer', 'john16384', 'inder', 'Jacek Cz', 'qualbeen']"
"How does the ""final"" keyword in Java work? (I can still modify an object.)",554,20,561k,java final ,True,2013-03-27T09:02:18,2013-03-27T09:03:50,True,"['G.S', 'AmitG', 'Marko Topolnik', 'czupe', 'BambooleanLogic', 'lucian.pantelimon', 'user892871', 'Ali Ziaee', 'ivanleoncz', 'aran', 'Desta Haileselassie Hagos', 'Niko Bellic', 'huseyin', 'Pritam Banerjee', 'Evgeniy Dorofeev', 'Kevin Bowersox', 'Ankit', 'roottraveller', 'Supun Wijerathne', 'Shehan Simen', 'salam_verdim_alana_panyatkasi']"
How to launch an Activity from another Application in Android,554,18,531k,java android kotlin android-intent ,False,2010-10-06T11:46:06,No ac,False,"['Bastian', 'andep', 'Jared Burrows', 'Bastian', 'Ahamadullah Saikat', 'Mayank Kumar Chaudhari', 'Tine M.', 'Vignesh KM', 'Karima Engineer', 'Joao', 'Phani Rithvij', 'Chethana Arunodh', 'WarrenFaith', 'Sharath kumar', 'Mirza Ahmed Baig', 'Techie Vineet', 'Bibin Baby', 'kulikovman', 'Mayank Kumar Chaudhari']"
java.util.Date vs java.sql.Date,552,7,306k,java sql datetime date jdbc ,True,2010-02-21T13:16:40,2010-02-21T13:46:00,False,"['flybywire', 'Esko', 'gustafc', 'Basil Bourque', 'Paul Tomblin', 'Israelm', 'Kent Tong', 'Abdul Alim Shakir']"
Getting random numbers in Java [duplicate],550,2,2.5m,java random ,True,2011-05-04T17:52:46,2011-05-04T17:54:57,False,"['Unknown user', 'nyanev', 'zengr']"
Should a retrieval method return 'null' or throw an exception when it can't produce the return value? [closed],549,36,190k,java exception error-handling null ,True,2008-10-06T18:19:27,2008-10-06T18:21:50,False,[]
The Use of Multiple JFrames: Good or Bad Practice? [closed],549,9,145k,java swing user-interface jframe ,True,2012-03-04T11:53:40,2012-03-04T11:56:23,False,"['Peddler', 'ryvantage', 'DuncanKinnear', 'Virendra Singh Rathore', 'Necronet', 'Matt Dawsey', 'Lijo', 'Keith Spriggs', 'arunjoseph']"
How to implement a tree data-structure in Java?,549,27,818k,java data-structures tree ,False,2010-08-19T13:53:13,No ac,False,"['ikl', 'jjnguy', 'Grzegorz Dev', 'Gareth Davis', 'MountainX', 'Vivin Paliath', 'PaulJWilliams', 'Peter Walser', 'peenut', 'dlamblin', 'Raja Nagendra Kumar', 'Mark', 'Yifan Peng', 'Olathe', 'bretter', 'KIC', 'mevdschee', 'JAN', 'RutledgePaulV', 'David', 'aman rastogi', 'Tony Narloch', 'Amit Mathur', 'Oguz', 'changjin wei', 'Mohammed El Amine Mahmoudi', 'Davi Sáránszky Mesquita', 'Shivam Verma']"
Java 8 Iterable.forEach() vs foreach loop,547,8,488k,java for-loop java-8 java-stream ,True,2013-05-19T13:57:22,2013-11-24T16:45:31,False,"['nebkat', 'Aleksandr Dubinsky', 'mschenk74', 'Balder', 'ZhongYu', 'Assaf', 'Eugene Loy', 'Vadzim', 'Hardik Patel']"
Java equivalent to #region in C#,542,23,278k,java c# eclipse folding ,True,2010-02-26T20:14:32,2010-02-26T20:20:36,True,"['Pentium10', 'Alexander Bezrodniy', 'Brian Agnew', 'Cyril Jacquart', 'Kevin LaBranche', 'DeltaCap019', 'Yaqub Ahmad', 'heavyd', 'Basheer AL-MOMANI', 'Linh', 'Johann', 'Amir Ziarati', 'Taddeo', 'Ricky', 'Coder123', 'Justin Niessner', 'Yawar', 'Solarcloud', 'George', 'siriusblack', 'Victor Ruiz.', 'TheWaterWave222', 'Dennis', 'acmoune']"
Maven Modules + Building a Single Specific Module,541,7,370k,java maven-2 build-process ,True,2009-07-11T16:12:05,2010-10-10T09:33:44,False,"['Brian Ferris', 'Pascal Thivent', 'Waqas Ahmed', 'victor hugo', 'Rich Seller', 'deterb', 'Zac Thompson', 'umunBeing']"
What is the native keyword in Java for?,540,10,258k,java java-native-interface native keyword ,True,2011-05-23T18:29:45,2011-05-23T18:30:36,True,"['whirlwin', 'Ciro Santilli OurBigBook.com', 'Orhan Cinar', 'SLaks', 'Pops', 'Melv', 'Adelin', 'Reetika', 'Sarfaraz Ahamad Shaikh', 'Happy', 'Premraj']"
Why is the Java main method static?,539,37,520k,java static program-entry-point ,True,2008-09-28T19:45:34,2008-09-28T20:28:34,True,[]
Safely casting long to int in Java,539,10,619k,java casting ,True,2009-10-19T20:10:51,2015-09-30T14:50:22,False,"['Brigham', 'Pierre-Antoine', 'Jon Skeet', 'brabec', 'Jaime Saiz', 'Vitaliy Kulikov', 'Andreas', 'Tom Hawtin - tackline', 'mob', 'Maury', 'Rajat Anantharam']"
